"user_id","reward_segment","assigned_perk","discount_quote","avg_distance_km","avg_hotel_costs","avg_cleaned_nights","avg_flight_costs","avg_days_to_trip"
"641364","Bargain-Shopper","No cancellation fees","0.40000000000000000000","19968.479335318712","228.0600000000000000","1","304.1180000000000000","4.1250000000000000"
"642578","Bargain-Shopper","No cancellation fees","0.33333333333333333333","12176.46087994353","179.5000000000000000","2","229.3533333333333333","2.2500000000000000"
"645047","Bargain-Shopper","No cancellation fees","0.50000000000000000000","13725.284501788316","401.0000000000000000","3","208.2425000000000000","2.0000000000000000"
"645168","Bargain-Shopper","No cancellation fees","0.66666666666666666667","17735.52855647632","275.6000000000000000","1","1864.3236666666666667","40.5000000000000000"
"645685","Bargain-Shopper","No cancellation fees","0.25000000000000000000","16660.52540162799","297.6250000000000000","2","336.6450000000000000","3.1250000000000000"
"647662","Bargain-Shopper","No cancellation fees","0.33333333333333333333","10734.398446170411","361.0000000000000000","2","56.8833333333333333","2.6666666666666667"
"648983","Bargain-Shopper","No cancellation fees","0.25000000000000000000","16932.915997907552","586.6000000000000000","3","142.0225000000000000","2.6666666666666667"
"649081","Bargain-Shopper","No cancellation fees","0.25000000000000000000","16831.74872826259","263.7500000000000000","2","186.4875000000000000","2.3750000000000000"
"650049","Bargain-Shopper","No cancellation fees","0.00000000000000000000","16792.58728668645","3294.0000000000000000","9","103.1000000000000000","35.0000000000000000"
"651030","Bargain-Shopper","No cancellation fees","0.33333333333333333333","12833.981274409942","232.6666666666666667","3","401.9965000000000000","2.3750000000000000"
"651269","Bargain-Shopper","No cancellation fees","0.25000000000000000000","18513.148557934037","316.6750000000000000","2","597.3600000000000000","3.6666666666666667"
"651491","Bargain-Shopper","No cancellation fees","0.60000000000000000000","6534.798351953241","495.8500000000000000","6","112.7813000000000000","2.6666666666666667"
"651675","Bargain-Shopper","No cancellation fees","0.66666666666666666667","18231.209048069195","330.8000000000000000","2","374.6233333333333333","2.0000000000000000"
"651744","Bargain-Shopper","No cancellation fees","0.66666666666666666667","12513.410630437274","314.1666666666666667","4","225.8500000000000000","2.6666666666666667"
"651818","Bargain-Shopper","No cancellation fees","0.00000000000000000000","17219.894976558535","336.0000000000000000","2","241.3050000000000000","2.8750000000000000"
"652040","Bargain-Shopper","No cancellation fees","1.00000000000000000000","21126.93601825704","617.5500000000000000","2","487.5458333333333333","2.0000000000000000"
"652359","Bargain-Shopper","No cancellation fees","0.00000000000000000000","17134.73932290937","1662.0000000000000000","4","109.7933333333333333","3.7777777777777778"
"653640","Bargain-Shopper","No cancellation fees","1.00000000000000000000","15728.865030611261","1359.5000000000000000","6","1501.8165000000000000","29.3750000000000000"
"653838","Bargain-Shopper","No cancellation fees","0.33333333333333333333","10974.743005976023","165.3333333333333333","1","63.6633333333333333","2.0000000000000000"
"654233","Bargain-Shopper","No cancellation fees","0.25000000000000000000","18096.729948673004","443.5500000000000000","3","189.2675000000000000","3.0000000000000000"
"655300","Bargain-Shopper","No cancellation fees","1.00000000000000000000","17074.812763045586","714.5000000000000000","3","238.0650000000000000","2.0000000000000000"
"656873","Bargain-Shopper","No cancellation fees","0.33333333333333333333","18378.513286903355","234.0000000000000000","2","368.7633333333333333","2.8750000000000000"
"659664","Bargain-Shopper","No cancellation fees","0.20000000000000000000","18312.598186873285","149.6000000000000000","1","332.7204000000000000","3.8750000000000000"
"659832","Bargain-Shopper","No cancellation fees","0.25000000000000000000","19593.095452034788","225.4500000000000000","1","603.0425000000000000","3.2500000000000000"
"664401","Bargain-Shopper","No cancellation fees","0.66666666666666666667","12073.4406616963","340.3333333333333333","9","172.2225000000000000","2.1666666666666667"
"664663","Bargain-Shopper","No cancellation fees","0.60000000000000000000","13754.68022098504","603.8400000000000000","3","119.3860000000000000","3.8888888888888889"
"664998","Bargain-Shopper","No cancellation fees","0.50000000000000000000","18553.812344210193","240.0000000000000000","1","351.9145000000000000","2.3750000000000000"
"665505","Bargain-Shopper","No cancellation fees","0.20000000000000000000","14330.433902091148","547.8000000000000000","3","205.1638000000000000","3.3750000000000000"
"665746","Bargain-Shopper","No cancellation fees","1.00000000000000000000","8946.080951826303","","4","459.6700000000000000","42.0000000000000000"
"667536","Bargain-Shopper","No cancellation fees","0.00000000000000000000","19141.511014311818","226.5000000000000000","1","630.1700000000000000","2.0000000000000000"
"667718","Bargain-Shopper","No cancellation fees","0.66666666666666666667","13150.006336357328","199.6666666666666667","2","326.1838333333333333","2.0000000000000000"
"667916","Bargain-Shopper","No cancellation fees","0.00000000000000000000","20986.029231945344","331.3333333333333333","2","639.8833333333333333","30.2222222222222222"
"668083","Bargain-Shopper","No cancellation fees","0.00000000000000000000","9218.324670456626","110.0000000000000000","2","160.3150000000000000","31.5000000000000000"
"671367","Bargain-Shopper","No cancellation fees","0.28571428571428571429","12568.380739413584","1193.4285714285714286","4","184.4885000000000000","4.3750000000000000"
"671975","Bargain-Shopper","No cancellation fees","0.33333333333333333333","21098.069936202988","270.6166666666666667","4","442.2566666666666667","2.6250000000000000"
"672112","Bargain-Shopper","No cancellation fees","0.50000000000000000000","9591.658318283808","423.0000000000000000","3","100.2400000000000000","3.2500000000000000"
"675594","Bargain-Shopper","No cancellation fees","0.66666666666666666667","17039.50412557319","199.0000000000000000","3","186.2730000000000000","2.7500000000000000"
"681720","Bargain-Shopper","No cancellation fees","0.25000000000000000000","17396.13880704619","320.5000000000000000","1","303.8500000000000000","4.7500000000000000"
"682247","Bargain-Shopper","No cancellation fees","0.00000000000000000000","16316.286059838969","2147.0000000000000000","4","78.7266666666666667","2.2222222222222222"
"686408","Bargain-Shopper","No cancellation fees","0.25000000000000000000","8816.490048846978","1457.0500000000000000","10","152.0800000000000000","2.5000000000000000"
"690420","Bargain-Shopper","No cancellation fees","0.50000000000000000000","14130.351756197606","258.1500000000000000","3","411.1200000000000000","3.0000000000000000"
"693729","Bargain-Shopper","No cancellation fees","0.00000000000000000000","17950.25053141375","341.5000000000000000","2","217.4700000000000000","2.0000000000000000"
"695307","Bargain-Shopper","No cancellation fees","0.00000000000000000000","17730.697813827763","102.0000000000000000","2","226.0900000000000000","2.0000000000000000"
"698573","Bargain-Shopper","No cancellation fees","0.66666666666666666667","16053.794419887607","1600.6666666666666667","5","39.7998333333333333","2.1250000000000000"
"701565","Bargain-Shopper","No cancellation fees","0.33333333333333333333","18986.25801868262","269.7333333333333333","1","442.0833333333333333","3.2500000000000000"
"702595","Bargain-Shopper","No cancellation fees","0.33333333333333333333","18083.738423814004","293.6666666666666667","2","319.0966666666666667","2.3750000000000000"
"710489","Bargain-Shopper","No cancellation fees","0.00000000000000000000","17817.51929932261","517.3333333333333333","1","193.0933333333333333","2.8750000000000000"
"714420","Bargain-Shopper","No cancellation fees","0.50000000000000000000","16734.96168341198","863.8000000000000000","3","212.2082500000000000","2.2222222222222222"
"715059","Bargain-Shopper","No cancellation fees","0.33333333333333333333","18007.151062256296","304.0666666666666667","2","350.0366666666666667","3.0000000000000000"
"717546","Bargain-Shopper","No cancellation fees","0.50000000000000000000","17484.23098564322","279.0000000000000000","2","109.1930000000000000","2.6250000000000000"
"724581","Bargain-Shopper","No cancellation fees","0.60000000000000000000","18651.42690069976","170.4600000000000000","1","796.2380000000000000","4.3750000000000000"
"727886","Bargain-Shopper","No cancellation fees","0.50000000000000000000","10087.575873629012","114.0000000000000000","10","245.4650000000000000","3.2500000000000000"
"732729","Bargain-Shopper","No cancellation fees","0.40000000000000000000","10928.448562877515","1101.7000000000000000","4","140.1881000000000000","2.3750000000000000"
"736075","Bargain-Shopper","No cancellation fees","0.66666666666666666667","13018.496522482203","225.0000000000000000","2","332.5680000000000000","2.3333333333333333"
"750982","Bargain-Shopper","No cancellation fees","0.00000000000000000000","18252.352137609854","168.5000000000000000","1","358.1025000000000000","3.1250000000000000"
"757930","Bargain-Shopper","No cancellation fees","0.25000000000000000000","15126.308338148387","640.0000000000000000","3","200.5937500000000000","3.0000000000000000"
"777846","Bargain-Shopper","No cancellation fees","0.00000000000000000000","17092.392348575035","823.5000000000000000","4","136.6500000000000000","2.2500000000000000"
"785107","Bargain-Shopper","No cancellation fees","0.50000000000000000000","16572.404620612364","428.7750000000000000","2","213.7075000000000000","2.5000000000000000"
"792549","Bargain-Shopper","No cancellation fees","0.00000000000000000000","18526.861532318788","45.0000000000000000","1","259.7925000000000000","2.3750000000000000"
"801660","Bargain-Shopper","No cancellation fees","0.33333333333333333333","17659.28423758153","360.3333333333333333","2","129.3468333333333333","2.2500000000000000"
"94883","Business","1 night free hotel with flight","0.00000000000000000000","17656.71597456273","115.0000000000000000","1","432.0450000000000000","1.6250000000000000"
"101961","Business","1 night free hotel with flight","0.20000000000000000000","17108.378517906145","559.6000000000000000","4","247.5386000000000000","3.5000000000000000"
"118043","Business","1 night free hotel with flight","0.60000000000000000000","11874.700062333854","1288.6900000000000000","4","467.8580000000000000","3.2500000000000000"
"133058","Business","1 night free hotel with flight","0.00000000000000000000","16556.985328327493","","","423.5100000000000000","0.75000000000000000000"
"153982","Business","1 night free hotel with flight","0.00000000000000000000","17801.064453216128","434.0000000000000000","2","218.9566666666666667","3.2500000000000000"
"160754","Business","1 night free hotel with flight","0.00000000000000000000","16165.790037737695","642.0000000000000000","3","93.6200000000000000","1.3750000000000000"
"187212","Business","1 night free hotel with flight","0.00000000000000000000","20003.373850816926","518.6666666666666667","3","414.1900000000000000","3.0000000000000000"
"189676","Business","1 night free hotel with flight","0.00000000000000000000","10560.216542434864","2731.5000000000000000","9","622.1550000000000000","0.50000000000000000000"
"190866","Business","1 night free hotel with flight","0.00000000000000000000","18679.244233411147","441.0000000000000000","2","416.2000000000000000","4.0000000000000000"
"204943","Business","1 night free hotel with flight","0.33333333333333333333","14738.99087381291","747.1666666666666667","9","387.3036666666666667","6.6666666666666667"
"229330","Business","1 night free hotel with flight","0.00000000000000000000","20649.255688098998","1192.5000000000000000","2","387.0275000000000000","3.6250000000000000"
"276512","Business","1 night free hotel with flight","0.00000000000000000000","16819.44507709129","200.0000000000000000","2","395.6900000000000000","1.2500000000000000"
"290123","Business","1 night free hotel with flight","0.00000000000000000000","19337.307490735395","873.7142857142857143","2","685.1585714285714286","4.7777777777777778"
"297546","Business","1 night free hotel with flight","0.20000000000000000000","14254.302288989133","791.2000000000000000","5","332.1440000000000000","2.5000000000000000"
"299476","Business","1 night free hotel with flight","0.00000000000000000000","17964.79029974409","142.0000000000000000","2","192.3800000000000000","0.77777777777777777778"
"312488","Business","1 night free hotel with flight","0.00000000000000000000","17995.499136159207","299.0000000000000000","1","407.1000000000000000","0.75000000000000000000"
"313724","Business","1 night free hotel with flight","0.20000000000000000000","10422.05118427928","744.6000000000000000","4","231.3680000000000000","2.8333333333333333"
"316527","Business","1 night free hotel with flight","0.25000000000000000000","18428.612502908065","1596.8500000000000000","3","434.9725000000000000","3.6250000000000000"
"317688","Business","1 night free hotel with flight","0.25000000000000000000","19161.96969694893","435.9750000000000000","2","309.6850000000000000","4.0000000000000000"
"322867","Business","1 night free hotel with flight","0.00000000000000000000","18227.865271639934","1512.0000000000000000","8","173.0400000000000000","0.75000000000000000000"
"347778","Business","1 night free hotel with flight","0.00000000000000000000","19348.30676353105","1235.8000000000000000","2","846.7380000000000000","3.1111111111111111"
"353694","Business","1 night free hotel with flight","0.00000000000000000000","17320.21331525525","887.5000000000000000","5","230.6850000000000000","1.8750000000000000"
"354050","Business","1 night free hotel with flight","0.40000000000000000000","19103.97175372009","609.5200000000000000","2","385.7552000000000000","4.7500000000000000"
"354260","Business","1 night free hotel with flight","0.00000000000000000000","18887.48253603249","390.0000000000000000","1","582.5050000000000000","2.6250000000000000"
"354311","Business","1 night free hotel with flight","0.00000000000000000000","17884.408903779018","194.0000000000000000","2","536.4450000000000000","1.7500000000000000"
"354950","Business","1 night free hotel with flight","0.00000000000000000000","17192.68291714948","889.0000000000000000","7","460.5400000000000000","0.50000000000000000000"
"356046","Business","1 night free hotel with flight","0.00000000000000000000","18282.315603349023","399.0000000000000000","2","391.9050000000000000","2.0000000000000000"
"359080","Business","1 night free hotel with flight","0.25000000000000000000","17051.590447531937","515.0000000000000000","1","1288.3900000000000000","38.1250000000000000"
"361459","Business","1 night free hotel with flight","0.00000000000000000000","16513.036221377166","330.0000000000000000","2","393.9100000000000000","0.75000000000000000000"
"372970","Business","1 night free hotel with flight","0.00000000000000000000","20856.678274286845","342.0000000000000000","1","646.6500000000000000","1.5000000000000000"
"375751","Business","1 night free hotel with flight","0.00000000000000000000","17842.447549658693","362.0000000000000000","2","235.8533333333333333","3.0000000000000000"
"379543","Business","1 night free hotel with flight","0.00000000000000000000","20988.100838059352","649.3333333333333333","2","385.0400000000000000","2.2500000000000000"
"380434","Business","1 night free hotel with flight","0.33333333333333333333","19645.514954586983","589.6666666666666667","2","333.1125000000000000","3.5000000000000000"
"380949","Business","1 night free hotel with flight","0.20000000000000000000","15467.74295296261","397.8000000000000000","2","303.4180000000000000","4.6666666666666667"
"381259","Business","1 night free hotel with flight","0.00000000000000000000","18291.682237057208","136.0000000000000000","2","719.4800000000000000","0.62500000000000000000"
"382181","Business","1 night free hotel with flight","0.00000000000000000000","17344.533839704043","362.6666666666666667","2","357.6800000000000000","2.0000000000000000"
"382384","Business","1 night free hotel with flight","0.00000000000000000000","17514.900245343186","312.0000000000000000","2","228.6300000000000000","1.1250000000000000"
"389434","Business","1 night free hotel with flight","0.40000000000000000000","14664.771489285145","376.0000000000000000","2","345.0560000000000000","3.8333333333333333"
"390811","Business","1 night free hotel with flight","0.00000000000000000000","20838.092516979166","542.3333333333333333","4","366.3400000000000000","2.6250000000000000"
"395981","Business","1 night free hotel with flight","0.33333333333333333333","20407.17010364388","932.6666666666666667","2","592.6326666666666667","3.5000000000000000"
"399218","Business","1 night free hotel with flight","0.00000000000000000000","17898.578664121436","184.5000000000000000","1","243.9500000000000000","1.6250000000000000"
"400899","Business","1 night free hotel with flight","0.00000000000000000000","17742.614396046036","957.3333333333333333","4","364.0033333333333333","2.0000000000000000"
"403881","Business","1 night free hotel with flight","0.00000000000000000000","19691.238455626677","669.2500000000000000","3","742.9175000000000000","3.7500000000000000"
"404879","Business","1 night free hotel with flight","0.00000000000000000000","17340.595729334127","1496.5000000000000000","3","261.7200000000000000","3.5000000000000000"
"405305","Business","1 night free hotel with flight","0.00000000000000000000","19979.89732637106","713.3333333333333333","2","538.5333333333333333","3.4444444444444444"
"406210","Business","1 night free hotel with flight","0.00000000000000000000","23826.07635495506","779.0000000000000000","7","595.4050000000000000","39.2500000000000000"
"407642","Business","1 night free hotel with flight","0.00000000000000000000","17307.49542577358","617.0000000000000000","2","234.8850000000000000","2.0000000000000000"
"408551","Business","1 night free hotel with flight","0.00000000000000000000","19448.899137056775","656.0000000000000000","3","323.6950000000000000","1.00000000000000000000"
"409073","Business","1 night free hotel with flight","0.00000000000000000000","19830.82716573977","403.3333333333333333","2","526.1866666666666667","2.3750000000000000"
"414128","Business","1 night free hotel with flight","0.25000000000000000000","14446.239611491703","1448.7000000000000000","3","723.9125000000000000","3.2222222222222222"
"415581","Business","1 night free hotel with flight","0.00000000000000000000","17753.38632671925","869.3333333333333333","6","353.2566666666666667","3.2500000000000000"
"416319","Business","1 night free hotel with flight","0.00000000000000000000","16265.781962024852","184.0000000000000000","1","73.8000000000000000","1.8750000000000000"
"417679","Business","1 night free hotel with flight","0.60000000000000000000","18152.34412061802","559.4300000000000000","3","411.5523000000000000","4.8750000000000000"
"418488","Business","1 night free hotel with flight","0.00000000000000000000","18529.25212044405","678.2500000000000000","4","352.9000000000000000","2.2500000000000000"
"422066","Business","1 night free hotel with flight","0.25000000000000000000","18127.84241345949","894.7500000000000000","5","406.0412500000000000","4.0000000000000000"
"428056","Business","1 night free hotel with flight","0.00000000000000000000","20170.26298158349","550.0000000000000000","3","594.3175000000000000","3.5000000000000000"
"431337","Business","1 night free hotel with flight","0.00000000000000000000","16582.176322293784","699.3333333333333333","3","402.8866666666666667","3.0000000000000000"
"432941","Business","1 night free hotel with flight","0.00000000000000000000","17725.88800512786","966.7500000000000000","5","774.4300000000000000","2.3750000000000000"
"434623","Business","1 night free hotel with flight","0.50000000000000000000","14130.736502696065","418.2500000000000000","3","273.7367500000000000","3.1666666666666667"
"435596","Business","1 night free hotel with flight","0.00000000000000000000","16767.41285812886","669.0000000000000000","3","401.7150000000000000","1.7500000000000000"
"437069","Business","1 night free hotel with flight","0.40000000000000000000","19609.229807973454","569.1200000000000000","4","351.1020000000000000","4.5000000000000000"
"437549","Business","1 night free hotel with flight","0.33333333333333333333","18257.349314597024","421.0000000000000000","3","336.9500000000000000","3.1250000000000000"
"438189","Business","1 night free hotel with flight","0.16666666666666666667","17581.547767395412","584.2666666666666667","2","342.3716666666666667","5.1111111111111111"
"438406","Business","1 night free hotel with flight","0.50000000000000000000","18629.762604994106","375.7500000000000000","1","667.5801250000000000","3.2500000000000000"
"441448","Business","1 night free hotel with flight","0.00000000000000000000","20646.98820189619","1800.0000000000000000","3","335.0400000000000000","0.87500000000000000000"
"441982","Business","1 night free hotel with flight","0.40000000000000000000","17380.47599454037","692.6000000000000000","2","235.3606000000000000","3.5000000000000000"
"442718","Business","1 night free hotel with flight","0.50000000000000000000","19156.6669890685","373.2500000000000000","3","702.2323750000000000","3.7500000000000000"
"442819","Business","1 night free hotel with flight","0.00000000000000000000","20467.1335361749","170.0000000000000000","2","714.6900000000000000","0.75000000000000000000"
"442833","Business","1 night free hotel with flight","0.00000000000000000000","20731.213105299787","614.2500000000000000","1","641.5600000000000000","3.1250000000000000"
"443305","Business","1 night free hotel with flight","0.00000000000000000000","16791.582400552903","580.0000000000000000","4","206.2000000000000000","1.00000000000000000000"
"443652","Business","1 night free hotel with flight","0.00000000000000000000","22594.171452528662","533.0000000000000000","3","389.9600000000000000","3.2500000000000000"
"445515","Business","1 night free hotel with flight","0.00000000000000000000","20595.19275354751","513.0000000000000000","3","685.4700000000000000","2.2500000000000000"
"446124","Business","1 night free hotel with flight","0.20000000000000000000","17778.074471913824","425.8400000000000000","3","362.0040000000000000","4.0000000000000000"
"447053","Business","1 night free hotel with flight","0.00000000000000000000","19544.61627808695","263.5000000000000000","3","442.3700000000000000","1.5000000000000000"
"448025","Business","1 night free hotel with flight","0.00000000000000000000","16495.81703089836","608.0000000000000000","4","147.1200000000000000","1.00000000000000000000"
"448295","Business","1 night free hotel with flight","0.00000000000000000000","20996.809448084743","278.0000000000000000","1","263.2250000000000000","1.00000000000000000000"
"449033","Business","1 night free hotel with flight","0.00000000000000000000","20287.728713160916","388.2000000000000000","3","293.5840000000000000","4.1111111111111111"
"449326","Business","1 night free hotel with flight","0.00000000000000000000","19184.037977091335","455.0000000000000000","4","646.5300000000000000","1.6250000000000000"
"449804","Business","1 night free hotel with flight","0.00000000000000000000","20354.817571892316","582.0000000000000000","2","481.1366666666666667","2.2500000000000000"
"450164","Business","1 night free hotel with flight","0.00000000000000000000","21155.41260912404","662.5000000000000000","3","348.3775000000000000","2.8750000000000000"
"453143","Business","1 night free hotel with flight","0.20000000000000000000","15479.017440330295","556.8200000000000000","3","340.8800000000000000","3.5000000000000000"
"454264","Business","1 night free hotel with flight","0.00000000000000000000","20445.799967695188","","","733.5400000000000000","0.50000000000000000000"
"454616","Business","1 night free hotel with flight","0.00000000000000000000","19134.126317733622","1209.0000000000000000","3","495.6900000000000000","1.00000000000000000000"
"454920","Business","1 night free hotel with flight","0.20000000000000000000","19867.601324389216","846.4000000000000000","4","981.0740000000000000","5.6250000000000000"
"456226","Business","1 night free hotel with flight","0.00000000000000000000","18976.456721914023","378.2000000000000000","4","1204.6900000000000000","31.5000000000000000"
"456318","Business","1 night free hotel with flight","0.00000000000000000000","20408.646496485577","453.0000000000000000","3","347.6600000000000000","0.87500000000000000000"
"458919","Business","1 night free hotel with flight","0.00000000000000000000","18457.407315395634","229.0000000000000000","1","668.1150000000000000","1.3750000000000000"
"459229","Business","1 night free hotel with flight","0.75000000000000000000","17592.292261389863","1556.5000000000000000","5","878.4860000000000000","3.0000000000000000"
"459486","Business","1 night free hotel with flight","0.00000000000000000000","18415.220482177894","550.0000000000000000","2","440.5950000000000000","1.5555555555555556"
"462127","Business","1 night free hotel with flight","0.00000000000000000000","16521.538469891697","56.0000000000000000","0","429.9500000000000000","1.5000000000000000"
"462894","Business","1 night free hotel with flight","0.00000000000000000000","19815.63209243154","","","490.4300000000000000","0.88888888888888888889"
"463867","Business","1 night free hotel with flight","0.00000000000000000000","17473.234923815406","222.5000000000000000","1","250.7550000000000000","1.5000000000000000"
"463910","Business","1 night free hotel with flight","0.00000000000000000000","19183.576090315964","683.2000000000000000","2","528.0880000000000000","6.5000000000000000"
"464239","Business","1 night free hotel with flight","0.00000000000000000000","18100.14190642416","460.6666666666666667","3","275.0166666666666667","2.5000000000000000"
"464542","Business","1 night free hotel with flight","0.00000000000000000000","20399.285820025325","332.0000000000000000","2","680.4000000000000000","1.00000000000000000000"
"465531","Business","1 night free hotel with flight","0.00000000000000000000","17154.462376019153","505.5000000000000000","4","202.8550000000000000","1.6250000000000000"
"467892","Business","1 night free hotel with flight","0.40000000000000000000","10771.587726537813","407.0800000000000000","3","229.8660000000000000","4.1666666666666667"
"468832","Business","1 night free hotel with flight","0.20000000000000000000","11197.03962827875","499.6000000000000000","3","256.4360000000000000","3.0000000000000000"
"469767","Business","1 night free hotel with flight","0.00000000000000000000","18193.527193886464","524.0000000000000000","2","400.8950000000000000","3.1250000000000000"
"471687","Business","1 night free hotel with flight","0.00000000000000000000","19990.876196679626","802.7500000000000000","2","422.9275000000000000","4.2222222222222222"
"471935","Business","1 night free hotel with flight","0.00000000000000000000","13917.050611982171","598.0000000000000000","2","435.7900000000000000","1.4444444444444444"
"472713","Business","1 night free hotel with flight","0.25000000000000000000","18306.014349958183","820.6250000000000000","4","292.9400000000000000","21.1111111111111111"
"472966","Business","1 night free hotel with flight","0.00000000000000000000","20261.935684921482","395.5000000000000000","1","361.4600000000000000","1.7777777777777778"
"473343","Business","1 night free hotel with flight","0.00000000000000000000","19576.16775651961","404.6666666666666667","2","295.0066666666666667","2.3750000000000000"
"473467","Business","1 night free hotel with flight","0.50000000000000000000","14461.675869838604","407.9000000000000000","2","437.9900000000000000","24.1111111111111111"
"473712","Business","1 night free hotel with flight","0.16666666666666666667","15632.333890314098","531.3333333333333333","2","235.1995833333333333","3.7500000000000000"
"474007","Business","1 night free hotel with flight","0.00000000000000000000","17845.975117315433","146.0000000000000000","1","77.2300000000000000","0.75000000000000000000"
"474120","Business","1 night free hotel with flight","0.25000000000000000000","14100.622338563888","1246.7500000000000000","5","597.6975000000000000","4.3333333333333333"
"474546","Business","1 night free hotel with flight","0.60000000000000000000","17510.4213468851","587.4400000000000000","3","409.1867000000000000","4.3750000000000000"
"475060","Business","1 night free hotel with flight","0.00000000000000000000","16960.91597351605","393.5000000000000000","3","147.7400000000000000","1.3750000000000000"
"476104","Business","1 night free hotel with flight","0.00000000000000000000","17503.481495556825","963.4285714285714286","2","378.0442857142857143","5.8750000000000000"
"476124","Business","1 night free hotel with flight","0.33333333333333333333","19902.79615018881","467.6666666666666667","3","408.3308333333333333","3.3750000000000000"
"476393","Business","1 night free hotel with flight","0.00000000000000000000","20824.732604163724","394.0000000000000000","2","466.6650000000000000","1.6250000000000000"
"476436","Business","1 night free hotel with flight","0.00000000000000000000","18328.271514216594","575.2500000000000000","3","299.5025000000000000","4.0000000000000000"
"476665","Business","1 night free hotel with flight","0.16666666666666666667","18595.06877187616","1240.0000000000000000","3","605.2301666666666667","5.2500000000000000"
"476714","Business","1 night free hotel with flight","0.33333333333333333333","18656.151855918677","1023.2000000000000000","3","380.9721666666666667","3.3750000000000000"
"477730","Business","1 night free hotel with flight","0.20000000000000000000","19023.64794096203","1437.2400000000000000","4","697.1420000000000000","4.1250000000000000"
"478291","Business","1 night free hotel with flight","0.00000000000000000000","18161.18831364045","317.0000000000000000","1","401.1600000000000000","1.6250000000000000"
"478533","Business","1 night free hotel with flight","0.00000000000000000000","18444.494219800956","435.0000000000000000","5","445.6600000000000000","0.62500000000000000000"
"478801","Business","1 night free hotel with flight","0.00000000000000000000","18675.563555247467","200.0000000000000000","2","318.0733333333333333","1.8000000000000000"
"479071","Business","1 night free hotel with flight","0.00000000000000000000","14454.742513717812","417.0000000000000000","2","277.7200000000000000","3.2222222222222222"
"480877","Business","1 night free hotel with flight","0.50000000000000000000","17326.676043161617","388.5000000000000000","1","269.9730000000000000","4.0000000000000000"
"481554","Business","1 night free hotel with flight","0.20000000000000000000","22267.52241470201","770.3800000000000000","4","915.3260000000000000","4.4444444444444444"
"482630","Business","1 night free hotel with flight","0.00000000000000000000","18228.551266018087","266.0000000000000000","2","326.1900000000000000","1.7500000000000000"
"483483","Business","1 night free hotel with flight","0.00000000000000000000","17027.10862408461","285.0000000000000000","2","137.9050000000000000","1.6250000000000000"
"483525","Business","1 night free hotel with flight","0.00000000000000000000","22905.36505673045","459.0000000000000000","3","360.8100000000000000","1.1250000000000000"
"483928","Business","1 night free hotel with flight","0.20000000000000000000","17334.821642118564","497.8000000000000000","3","275.1865000000000000","4.1250000000000000"
"483982","Business","1 night free hotel with flight","0.00000000000000000000","17751.90854150305","852.0000000000000000","4","256.8650000000000000","2.2500000000000000"
"484249","Business","1 night free hotel with flight","0.33333333333333333333","19846.03112331447","3307.8000000000000000","8","414.8966666666666667","3.2500000000000000"
"484418","Business","1 night free hotel with flight","0.00000000000000000000","18132.418363465415","445.6666666666666667","4","437.4866666666666667","2.7500000000000000"
"484987","Business","1 night free hotel with flight","0.00000000000000000000","17445.49946808787","577.0000000000000000","4","282.8825000000000000","3.1250000000000000"
"485149","Business","1 night free hotel with flight","0.00000000000000000000","17503.18078428583","358.3333333333333333","1","265.9433333333333333","1.8888888888888889"
"485544","Business","1 night free hotel with flight","0.25000000000000000000","19063.76546571315","961.0000000000000000","3","920.7370625000000000","6.7500000000000000"
"485591","Business","1 night free hotel with flight","0.50000000000000000000","14080.590858449941","1074.2000000000000000","3","319.1975000000000000","3.3750000000000000"
"486671","Business","1 night free hotel with flight","0.20000000000000000000","18167.702757423544","821.4000000000000000","2","555.8965000000000000","3.7500000000000000"
"486823","Business","1 night free hotel with flight","0.33333333333333333333","19804.11706674505","809.0000000000000000","1","973.7333333333333333","3.0000000000000000"
"487002","Business","1 night free hotel with flight","0.00000000000000000000","19306.86381619264","714.0000000000000000","7","163.1500000000000000","1.00000000000000000000"
"487036","Business","1 night free hotel with flight","0.00000000000000000000","22783.588548562795","144.0000000000000000","1","285.5000000000000000","0.77777777777777777778"
"487101","Business","1 night free hotel with flight","0.25000000000000000000","19181.122417843202","397.5500000000000000","2","479.0125000000000000","3.1250000000000000"
"487453","Business","1 night free hotel with flight","0.66666666666666666667","14694.293640470467","695.4500000000000000","5","272.7816666666666667","6.6666666666666667"
"488918","Business","1 night free hotel with flight","0.33333333333333333333","20220.43544260408","689.3000000000000000","3","565.3433333333333333","4.5000000000000000"
"489635","Business","1 night free hotel with flight","0.25000000000000000000","19317.057922530475","427.5000000000000000","3","571.171000000000015755","4.2500000000000000"
"489802","Business","1 night free hotel with flight","0.00000000000000000000","18708.57600517836","750.0000000000000000","5","344.3200000000000000","1.1250000000000000"
"489852","Business","1 night free hotel with flight","0.00000000000000000000","10124.904000426717","1270.5000000000000000","6","345.0150000000000000","1.00000000000000000000"
"489953","Business","1 night free hotel with flight","0.33333333333333333333","18224.58766040789","1042.1666666666666667","2","427.8859166666666667","4.7500000000000000"
"490133","Business","1 night free hotel with flight","0.20000000000000000000","11022.657438672974","898.4200000000000000","5","220.0620000000000000","3.0000000000000000"
"490348","Business","1 night free hotel with flight","0.00000000000000000000","21525.311984809156","789.0000000000000000","3","410.5400000000000000","1.2500000000000000"
